,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
67,80.30191917419434,1.9210064697940161,1.486126708984375,0.13976387844469965,balanced,80,100,"{'class_weight': 'balanced', 'max_depth': 80, 'n_estimators': 100}",0.6100881598035933,0.6082282483353793,0.6102369527210505,0.6046572183164082,0.61085484710959,0.6088130852572042,0.0022554498163354715,118,0.3691119786872706,0.36978914007726155,0.37232154251267524,0.3694229202066003,0.37024130167028896,0.37017737663081934,0.0011363572180672636,121,0.5761719557792521,0.5752578673905718,0.5780832243020462,0.5728078002292627,0.5779668741008598,0.5760575443603985,0.0019474254507164332,128
68,99.10158476829528,1.1476440065357314,1.8075222015380858,0.215460762548413,balanced,80,120,"{'class_weight': 'balanced', 'max_depth': 80, 'n_estimators': 120}",0.6100137633448648,0.6092326005282148,0.6115388907488004,0.6048432094632296,0.6111152444014583,0.6093487416973137,0.0023946961371631528,108,0.36923636360278633,0.37030002231699305,0.37227583285152066,0.36951707481412277,0.3711381499523768,0.37049348870755994,0.0011102716453830644,112,0.5761005155218412,0.5759609198372095,0.5789586445465041,0.5727647161962356,0.5783152862288267,0.5764200164661235,0.0021776478427438218,120
69,112.02637691497803,1.6148586565750505,2.0365581035614015,0.08483304209324671,balanced,80,140,"{'class_weight': 'balanced', 'max_depth': 80, 'n_estimators': 140}",0.6102741509504147,0.6095301863631292,0.6113528996019789,0.6070007067663579,0.6113384420802024,0.6098992771524167,0.0016039128762709788,91,0.36978939423506874,0.3708455138958063,0.3722765027218377,0.3706471541468193,0.3711844666749479,0.370948606334896,0.0008079867671616759,78,0.5762240783725586,0.5762377839532405,0.5786732892162435,0.5746305586780993,0.578238503247118,0.576800842693452,0.0014786986699365583,100
70,126.91292238235474,2.166428699307936,2.5023526668548586,0.16441633651521403,balanced,80,160,"{'class_weight': 'balanced', 'max_depth': 80, 'n_estimators': 160}",0.6096045828218577,0.6098277721980434,0.611762080124986,0.6065171297846222,0.610780447883342,0.6096984025625704,0.0017649715177228806,101,0.3690583597821769,0.3707634613814187,0.37298543144465307,0.3703348614571114,0.3700114983413857,0.3706307224813491,0.0013042676609024914,101,0.5755417262673039,0.5764034560655752,0.5792559987008186,0.5740640582023062,0.5774922255077709,0.576551492948755,0.0017565992370559965,117
71,146.84750423431396,1.7190659485398483,2.6739874362945555,0.23214471549026036,balanced,80,180,"{'class_weight': 'balanced', 'max_depth': 80, 'n_estimators': 180}",0.6096789792805862,0.6097161775099506,0.6123944500241788,0.6064055350965294,0.6111896436277062,0.6098769571077902,0.0020088171924318035,94,0.3689350797907688,0.370725486107769,0.3732226706851402,0.369736127290447,0.37017365335698915,0.3705586034462229,0.0014550317339520258,106,0.5755545607846401,0.5765411903750146,0.5796214088596227,0.5737388156654919,0.577837181435827,0.5766586314241191,0.0019962524241051174,109
72,20.222524690628052,0.39442969894800683,0.23813400268554688,0.03688074080536386,balanced,90,20,"{'class_weight': 'balanced', 'max_depth': 90, 'n_estimators': 20}",0.5981475281776587,0.5969571848380018,0.5997842502696872,0.5979615370308373,0.5999925600773752,0.598568612078712,0.0011530788031904637,159,0.362006421777204,0.36069954905104085,0.3636370037426681,0.36510587011214346,0.3630167018810103,0.3628931093128133,0.0014874734154644203,159,0.5658109914989945,0.5648119345717738,0.5686576588865327,0.5666346323171253,0.5683847202437066,0.5668599875036266,0.0014766266094771157,159
73,34.16112489700318,1.6036764860998307,0.4917867183685303,0.11828444552057014,balanced,90,40,"{'class_weight': 'balanced', 'max_depth': 90, 'n_estimators': 40}",0.606740319160808,0.6040992448759439,0.6063311386378009,0.6000818361046014,0.602819730674801,0.604014453890791,0.002437105061894381,145,0.36872521610616926,0.3665569038818848,0.3692549708599384,0.36701283441301574,0.36490807828968064,0.3672916007101377,0.0015626096541071731,146,0.5740244890810984,0.5719946653629512,0.5749455307429826,0.5686357795767643,0.5710014160495526,0.5721203761626698,0.0022368474563638353,147
74,48.23060345649719,0.48956804272060533,0.6978827953338623,0.06402129641512007,balanced,90,60,"{'class_weight': 'balanced', 'max_depth': 90, 'n_estimators': 60}",0.6090094111520291,0.6062567421790723,0.6082282483353793,0.6014953688204442,0.6064280931478313,0.6062835727269513,0.002613827118318505,132,0.36990641060085133,0.36821326295562573,0.37071347955455713,0.3663719175339886,0.36678111508568173,0.3683972371461409,0.0016964787036326519,139,0.5757499067037575,0.5735451758701926,0.5762128731058983,0.5693821259994969,0.5738506772524978,0.5737481517863687,0.0024164339758253697,141
75,62.838540410995485,2.0302553689263427,1.1233404636383058,0.14565023415387823,balanced,90,80,"{'class_weight': 'balanced', 'max_depth': 90, 'n_estimators': 80}",0.6093069969869435,0.6075958784361865,0.6090094111520291,0.6034668749767511,0.6094412618108772,0.6077640846725575,0.0022467151181823587,125,0.3688575456973814,0.3697506833753693,0.3713215454806557,0.36788757764003727,0.36958850820593886,0.3694811720798765,0.0011313341451827926,129,0.5756882956601381,0.5748045585780724,0.5772155433846443,0.5716109466339069,0.5769306159497011,0.5752499920412926,0.0020159891524673635,134
76,78.53156399726868,1.4363949163764302,1.3532651901245116,0.09370472493526392,balanced,90,100,"{'class_weight': 'balanced', 'max_depth': 90, 'n_estimators': 100}",0.6100881598035933,0.6082282483353793,0.6102369527210505,0.6046572183164082,0.61085484710959,0.6088130852572042,0.0022554498163354715,118,0.3691119786872706,0.36978914007726155,0.37232154251267524,0.3694229202066003,0.37024130167028896,0.37017737663081934,0.0011363572180672636,121,0.5761719557792521,0.5752578673905718,0.5780832243020462,0.5728078002292627,0.5779668741008598,0.5760575443603985,0.0019474254507164332,128
