,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_simpleimputer__strategy,param_svc__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0,10532.070872306824,71.02605198784649,2159.9362454414368,13.21926511849505,median,1.0,"{'simpleimputer__strategy': 'median', 'svc__C': 1.0}",0.553950037241748,0.544539331695641,0.5463863807791632,0.5327463430650039,0.544405523195389,0.007598946163380909,2
1,9771.343756496906,233.91431852782378,2099.011789858341,87.26323105350468,median,0.75,"{'simpleimputer__strategy': 'median', 'svc__C': 0.75}",0.5552353713151922,0.539844784895439,0.5460354507590067,0.5327172951310152,0.5434582255251632,0.008272964882405096,3
2,8969.274852097034,69.19270307390597,2076.563396513462,45.16966422079367,median,0.5,"{'simpleimputer__strategy': 'median', 'svc__C': 0.5}",0.5566786623677243,0.5398390506109844,0.5483610231638945,0.5360229668997224,0.5452254257605814,0.007979769517236411,1
