,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__criterion,param_randomforestclassifier__max_depth,param_randomforestclassifier__n_estimators,param_simpleimputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
53,798.0022065043449,10.236563095135727,13.429630935192108,1.1793922915196822,gini,10,1000,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__n_estimators': 1000, 'simpleimputer__strategy': 'most_frequent'}",0.5597679997322992,0.5424237844860161,0.5480817334341135,0.5343558452223478,0.5461573407186942,0.009248892693190883,109
54,1089.8006305098534,23.132828509007126,16.785211503505707,2.3897542748376357,gini,10,1500,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'mean'}",0.5581556287005531,0.54443730914588,0.5504452132149145,0.5352286050485008,0.547066689027462,0.008387980680909774,66
55,1074.0589345097542,60.06068663872911,16.40438550710678,1.7245365313081598,gini,10,1500,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'median'}",0.5587686970899463,0.5441590295886869,0.5485667721718308,0.5383519890085661,0.5474616219647574,0.007465986771115141,51
56,1062.2854848504066,11.235504913318477,18.053973972797394,3.243370512379064,gini,10,1500,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__n_estimators': 1500, 'simpleimputer__strategy': 'most_frequent'}",0.5580114400667664,0.5435456244488532,0.5484570418398832,0.5333076125125974,0.545830429717025,0.008906702395295158,116
57,1296.545861005783,29.547950267620635,13.920953214168549,0.5058673410495405,gini,10,2000,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__n_estimators': 2000, 'simpleimputer__strategy': 'mean'}",0.5599090470679001,0.5460944355473666,0.5509314903785579,0.5334538329081633,0.5475972014754971,0.009552384574629057,45
58,1211.7686355113983,91.88802438822778,14.704896032810211,1.1713267028924688,gini,10,2000,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__n_estimators': 2000, 'simpleimputer__strategy': 'median'}",0.5591614754976056,0.5455024463025949,0.5489248453640709,0.5368749529950868,0.5476159300398395,0.007981984099001542,44
59,1107.3356707692146,12.51785432870063,12.51326036453247,1.3146928048768838,gini,10,2000,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 10, 'randomforestclassifier__n_estimators': 2000, 'simpleimputer__strategy': 'most_frequent'}",0.5590973704018634,0.545145065822625,0.5490193324042572,0.5325890398242628,0.546462702113252,0.00949191592766479,99
60,96.1657567024231,8.53554001710943,7.0629302859306335,0.8494161471144427,gini,11,100,mean,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 100, 'simpleimputer__strategy': 'mean'}",0.5576249159895433,0.5414835652084904,0.5495017594954639,0.5316774827569911,0.5450719308626222,0.009611040857202253,126
61,184.5722035765648,70.12875957902932,8.542078912258148,1.536618527503294,gini,11,100,median,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 100, 'simpleimputer__strategy': 'median'}",0.5610334760802457,0.5444350964506169,0.5431273196963963,0.5373010667831946,0.5464742397526134,0.008824375955832646,98
62,228.06666588783264,7.334568546944299,7.3753398060798645,1.39267830178234,gini,11,100,most_frequent,"{'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_depth': 11, 'randomforestclassifier__n_estimators': 100, 'simpleimputer__strategy': 'most_frequent'}",0.5589127906116141,0.5416809971025442,0.5474136663044838,0.5348141844608215,0.5457054096198659,0.008834134580369364,120
